,Unnamed: 0,year,rank,song,artist
640,640,1966,41,1-2-3,Len Barry
641,641,1966,42,Apple Of My Eye,Roy Head And The Traits
642,642,1966,43,Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels
643,643,1966,44,I've Got To Be Somebody,Billy Joe Royal
644,644,1966,45,Sandy,Ronny And The Daytonas
645,645,1966,46,Princess In Rags,Gene Pitney
646,646,1966,47,Jealous Heart,Connie Francis
647,647,1966,48,As Tears Go By,The Rolling Stones
648,648,1966,49,Look Through Any Window,The Hollies
649,649,1966,50,A Well Respected Man,The Kinks
650,650,1966,51,Crystal Chandelier,Vic Dana
651,651,1966,52,Are You There (With Another Girl),Dionne Warwick
652,652,1966,53,Seesaw,Don Covay & The Goodtimers
653,653,1966,54,It's Good News Week,Hedgehoppers Anonymous
654,654,1966,55,A Young Girl,Noel Harrison
655,655,1966,56,Crying Time,Ray Charles
656,656,1966,57,The Men In My Little Girl's Life,Mike Douglas
657,657,1966,58,It Was A Very Good Year,Frank Sinatra
658,658,1966,59,Second Hand Rose,Barbra Streisand
659,659,1966,60,Under Your Spell Again,Johnny Rivers
