,Unnamed: 0,year,rank,song,artist
2260,2260,1982,62,Living Eyes,Bee Gees
2261,2261,1982,63,Somewhere Down The Road,Barry Manilow
2262,2262,1982,64,Anyone Can See,Irene Cara
2263,2263,1982,65,Wkrp In Cincinnati,Steve Carlisle
2264,2264,1982,66,Just Once,Quincy Jones Featuring James Ingram
2265,2265,1982,67,Feel Like A Number,Bob Seger & The Silver Bullet Band
2266,2266,1982,68,Keeping Our Love Alive,Henry Paul Band
2267,2267,1982,69,I've Done Everything For You,Rick Springfield
2268,2268,1982,70,Closer To The Heart,Rush
2269,2269,1982,71,Abacab,Genesis
2270,2270,1982,72,Those Good Old Dreams,Carpenters
2271,2271,1982,73,One Hundred Ways,Quincy Jones Featuring James Ingram
2272,2272,1982,74,The Night Owls,Little River Band
2273,2273,1982,75,Every Home Should Have One,Patti Austin
2274,2274,1982,76,The Woman In Me,Crystal Gayle
2275,2275,1982,77,Love Is Like A Rock,Donnie Iris
2276,2276,1982,78,A World Without Heroes,KISS
2277,2277,1982,79,When She Was My Girl,Four Tops
2278,2278,1982,80,Southern Pacific,Neil Young / Crazy Horse
2279,2279,1982,81,Sausalito Summernight,Diesel
