,Unnamed: 0,year,rank,song,artist
5800,5800,2018,2,Rockstar,Post Malone Featuring 21 Savage
5801,5801,2018,3,Havana,Camila Cabello Featuring Young Thug
5802,5802,2018,4,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B
5803,5803,2018,5,Thunder,Imagine Dragons
5804,5804,2018,6,Gucci Gang,Lil Pump
5805,5805,2018,7,MotorSport,"Migos, Nicki Minaj & Cardi B"
5806,5806,2018,8,Too Good At Goodbyes,Sam Smith
5807,5807,2018,9,Bad At Love,Halsey
5808,5808,2018,10,Bodak Yellow (Money Moves),Cardi B
5809,5809,2018,11,Love.,Kendrick Lamar Featuring Zacari
5810,5810,2018,12,New Rules,Dua Lipa
5811,5811,2018,13,All I Want For Christmas Is You,Mariah Carey
5812,5812,2018,14,Bartier Cardi,Cardi B Featuring 21 Savage
5813,5813,2018,15,Gummo,6ix9ine
5814,5814,2018,16,I Fall Apart,Post Malone
5815,5815,2018,17,Let You Down,NF
5816,5816,2018,18,Young Dumb & Broke,Khalid
5817,5817,2018,19,Shape Of You,Ed Sheeran
5818,5818,2018,20,Sorry Not Sorry,Demi Lovato
5819,5819,2018,21,What Lovers Do,Maroon 5 Featuring SZA
