,Unnamed: 0,year,rank,song,artist
1520,1520,1975,21,Doctor's Orders,Carol Douglas
1521,1521,1975,22,Pick Up The Pieces,AWB
1522,1522,1975,23,Some Kind Of Wonderful,Grand Funk
1523,1523,1975,24,You Got The Love,Rufus Featuring Chaka Khan
1524,1524,1975,25,Rock N' Roll (I Gave You The Best Years Of My Life),Mac Davis
1525,1525,1975,26,Ride 'em Cowboy,Paul Davis
1526,1526,1975,27,Get Dancin',Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III
1527,1527,1975,28,Dancin' Fool,The Guess Who
1528,1528,1975,29,I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips
1529,1529,1975,30,From His Woman To You,Barbara Mason
1530,1530,1975,31,I Can Help,Billy Swan
1531,1531,1975,32,Best Of My Love,Eagles
1532,1532,1975,33,"Ruby, Baby","Billy ""Crash"" Craddock"
1533,1533,1975,34,I Belong To You,Love Unlimited
1534,1534,1975,35,Free Bird,Lynyrd Skynyrd
1535,1535,1975,36,Do It ('til You're Satisfied),B.T. Express
1536,1536,1975,37,You're No Good,Linda Ronstadt
1537,1537,1975,38,Promised Land,Elvis Presley
1538,1538,1975,39,The Entertainer,Billy Joel
1539,1539,1975,40,Struttin',Billy Preston
