,Unnamed: 0,year,rank,song,artist
1320,1320,1973,21,Pieces Of April,Three Dog Night
1321,1321,1973,22,"Hi, Hi, Hi",Wings
1322,1322,1973,23,I Wanna Be With You,Raspberries
1323,1323,1973,24,Been To Canaan,Carole King
1324,1324,1973,25,"Oh, Babe, What Would You Say?",Hurricane Smith
1325,1325,1973,26,Trouble Man,Marvin Gaye
1326,1326,1973,27,Papa Was A Rollin' Stone,The Temptations
1327,1327,1973,28,Separate Ways,Elvis Presley
1328,1328,1973,29,Smoke Gets In Your Eyes,Blue Haze
1329,1329,1973,30,The World Is A Ghetto,War
1330,1330,1973,31,Do It Again,Steely Dan
1331,1331,1973,32,Love Jones,Brighter Side Of Darkness
1332,1332,1973,33,I Can See Clearly Now,Johnny Nash
1333,1333,1973,34,Dancing In The Moonlight,King Harvest
1334,1334,1973,35,Rocky Mountain High,John Denver
1335,1335,1973,36,If You Don't Know Me By Now,Harold Melvin And The Blue Notes
1336,1336,1973,37,Jambalaya (On The Bayou),The Blue Ridge Rangers
1337,1337,1973,38,"You Turn Me On, I'm A Radio",Joni Mitchell
1338,1338,1973,39,Corner Of The Sky,Jackson 5
1339,1339,1973,40,Reelin' & Rockin',Chuck Berry
