,Unnamed: 0,year,rank,song,artist
4440,4440,2004,42,I Love This Bar,Toby Keith
4441,4441,2004,43,Invisible,Clay Aiken
4442,4442,2004,44,(There's Gotta Be) More To Life,Stacie Orrico
4443,4443,2004,45,With You,Jessica Simpson
4444,4444,2004,46,My Baby,Bow Wow Featuring Jagged Edge
4445,4445,2004,47,Not Today,Mary J. Blige Featuring Eve
4446,4446,2004,48,Harder To Breathe,Maroon 5
4447,4447,2004,49,Unwell,matchbox twenty
4448,4448,2004,50,Breathe,Michelle Branch
4449,4449,2004,51,Fallen,Sarah McLachlan
4450,4450,2004,52,Hotel,Cassidy Featuring R. Kelly
4451,4451,2004,53,Forthenight,Musiq
4452,4452,2004,54,American Soldier,Toby Keith
4453,4453,2004,55,(I Hate) Everything About You,Three Days Grace
4454,4454,2004,56,More & More,Joe
4455,4455,2004,57,Watch The Wind Blow By,Tim McGraw
4456,4456,2004,58,Sorry 2004,Ruben Studdard
4457,4457,2004,59,Honesty (Write Me A List),Rodney Atkins
4458,4458,2004,60,I Wanna Do It All,Terri Clark
4459,4459,2004,61,Fallen,Mya
