,Unnamed: 0,year,rank,song,artist
2780,2780,1987,82,Graceland,Paul Simon
2781,2781,1987,83,This Is The World Calling,Bob Geldof
2782,2782,1987,84,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou
2783,2783,1987,85,Foolish Pride,Daryl Hall
2784,2784,1987,86,Emotion In Motion,Ric Ocasek
2785,2785,1987,87,Don't Leave Me This Way,The Communards
2786,2786,1987,88,Miami,Bob Seger
2787,2787,1987,89,Blame It On The Radio,John Parr
2788,2788,1987,90,Someone,El DeBarge
2789,2789,1987,91,Dancin' In My Sleep,Secret Ties
2790,2790,1987,92,(I Know) I'm Losing You,Uptown
2791,2791,1987,93,A Trick Of The Night,Bananarama
2792,2792,1987,94,Nail It To The Wall,Stacy Lattisaw
2793,2793,1987,95,Thorn In My Side,Eurythmics
2794,2794,1987,96,If I Say Yes,Five Star
2795,2795,1987,97,True Colors,Cyndi Lauper
2796,2796,1987,98,Sweet Love,Anita Baker
2797,2797,1987,99,Freedom Overspill,Steve Winwood
2798,2798,1987,100,Every Beat Of My Heart,Rod Stewart
2799,2799,1988,1,Faith,George Michael
