,Unnamed: 0,year,rank,song,artist
1660,1660,1976,61,Tracks Of My Tears,Linda Ronstadt
1661,1661,1976,62,Easy As Pie,"Billy ""Crash"" Craddock"
1662,1662,1976,63,Fanny (Be Tender With My Love),Bee Gees
1663,1663,1976,64,Feelings,Morris Albert
1664,1664,1976,65,Going Down Slowly,The Pointer Sisters
1665,1665,1976,66,Love Or Leave,The Spinners
1666,1666,1976,67,The Blind Man In The Bleachers,Kenny Starr
1667,1667,1976,68,The Homecoming,Hagood Hardy
1668,1668,1976,69,For A Dancer,Prelude
1669,1669,1976,70,Yesterday's Hero,John Paul Young
1670,1670,1976,71,Break Away,Art Garfunkel
1671,1671,1976,72,Sweet Love,Commodores
1672,1672,1976,73,Back To The Island,Leon Russell
1673,1673,1976,74,"December, 1963 (Oh, What a Night)",The 4 Seasons
1674,1674,1976,75,"Soul Train ""75""",Soul Train Gang
1675,1675,1976,76,I Cheat The Hangman,The Doobie Brothers
1676,1676,1976,77,The White Knight,Cledus Maggard And The Citizen's Band
1677,1677,1976,78,Don't Cry Joni,Conway Twitty with Joni Lee
1678,1678,1976,79,Love Is The Drug,Roxy Music
1679,1679,1976,80,Lady Bump,Penny Mclean
