,Unnamed: 0,year,rank,song,artist
5620,5620,2016,22,White Iverson,Post Malone
5621,5621,2016,23,Wildest Dreams,Taylor Swift
5622,5622,2016,24,Mary Did You Know,Jordan Smith
5623,5623,2016,25,Lean On,Major Lazer & DJ Snake Featuring MO
5624,5624,2016,26,Roses,The Chainsmokers Featuring Rozes
5625,5625,2016,27,Watch Me,Silento
5626,5626,2016,28,Say It,Tory Lanez
5627,5627,2016,29,Burning House,Cam
5628,5628,2016,30,Confident,Demi Lovato
5629,5629,2016,31,Trap Queen,Fetty Wap
5630,5630,2016,32,Perfect,One Direction
5631,5631,2016,33,Focus,Ariana Grande
5632,5632,2016,34,Break Up In A Small Town,Sam Hunt
5633,5633,2016,35,Where Ya At,Future Featuring Drake
5634,5634,2016,36,No Role Modelz,J. Cole
5635,5635,2016,37,Locked Away,R. City Featuring Adam Levine
5636,5636,2016,38,Rockin' Around The Christmas Tree,Brenda Lee
5637,5637,2016,39,Where Are U Now,Skrillex & Diplo With Justin Bieber
5638,5638,2016,40,"Me, Myself & I",G-Eazy x Bebe Rexha
5639,5639,2016,41,Hide Away,Daya
