,Unnamed: 0,year,rank,song,artist
1640,1640,1976,41,Paloma Blanca,George Baker Selection
1641,1641,1976,42,Our Day Will Come,Frankie Valli
1642,1642,1976,43,Down To The Line,Bachman-Turner Overdrive
1643,1643,1976,44,Golden Years,David Bowie
1644,1644,1976,45,My Little Town,Simon & Garfunkel
1645,1645,1976,46,Woman Tonight,America
1646,1646,1976,47,Fire On The Mountain,The Marshall Tucker Band
1647,1647,1976,48,This Old Man,Purple Reign
1648,1648,1976,49,Volare,Al Martino
1649,1649,1976,50,Slow Ride,Foghat
1650,1650,1976,51,Play On Love,Jefferson Starship
1651,1651,1976,52,Free Ride,Tavares
1652,1652,1976,53,Theme From S.W.A.T.,Rhythm Heritage
1653,1653,1976,54,The Last Game Of The Season (A Blind Man In The Bleachers),David Geddes
1654,1654,1976,55,Take It To The Limit,Eagles
1655,1655,1976,56,All By Myself,Eric Carmen
1656,1656,1976,57,Deep Purple,Donny & Marie Osmond
1657,1657,1976,58,Christmas For Cowboys,John Denver
1658,1658,1976,59,Inseparable,Natalie Cole
1659,1659,1976,60,Let The Music Play,Barry White
