,Unnamed: 0,year,rank,song,artist
2200,2200,1982,2,Waiting For A Girl Like You,Foreigner
2201,2201,1982,3,Let's Groove,"Earth, Wind & Fire"
2202,2202,1982,4,I Can't Go For That (No Can Do),Daryl Hall John Oates
2203,2203,1982,5,Young Turks,Rod Stewart
2204,2204,1982,6,Harden My Heart,Quarterflash
2205,2205,1982,7,Why Do Fools Fall In Love,Diana Ross
2206,2206,1982,8,Leather And Lace,Stevie Nicks With Don Henley
2207,2207,1982,9,Don't Stop Believin',Journey
2208,2208,1982,10,Trouble,Lindsey Buckingham
2209,2209,1982,11,Centerfold,The J. Geils Band
2210,2210,1982,12,Yesterday's Songs,Neil Diamond
2211,2211,1982,13,Comin' In And Out Of Your Life,Barbra Streisand
2212,2212,1982,14,Turn Your Love Around,George Benson
2213,2213,1982,15,The Sweetest Thing (I've Ever Known),Juice Newton
2214,2214,1982,16,Hooked On Classics,Royal Philharmonic Orchestra
2215,2215,1982,17,Take My Heart (You Can Have It If You Want It),Kool & The Gang
2216,2216,1982,18,Cool Night,Paul Davis
2217,2217,1982,19,Oh No,Commodores
2218,2218,1982,20,Every Little Thing She Does Is Magic,The Police
2219,2219,1982,21,Someone Could Lose A Heart Tonight,Eddie Rabbitt
