,Unnamed: 0,year,rank,song,artist
3140,3140,1991,42,The Ghetto,Too $hort
3141,3141,1991,43,You Gotta Love Someone,Elton John
3142,3142,1991,44,Love Makes Things Happen,Pebbles
3143,3143,1991,45,Fairweather Friend,Johnny Gill
3144,3144,1991,46,The Shoop Shoop Song (It's In His Kiss),Cher
3145,3145,1991,47,Pray,M.C. Hammer
3146,3146,1991,48,Heat Of The Moment,After 7
3147,3147,1991,49,Wicked Game,Chris Isaak
3148,3148,1991,50,Candy,Iggy Pop With Kate Pierson
3149,3149,1991,51,If You Needed Somebody,Bad Company
3150,3150,1991,52,Ice Ice Baby,Vanilla Ice
3151,3151,1991,53,I Don't Know Anybody Else,Black Box
3152,3152,1991,54,New York Minute,Don Henley
3153,3153,1991,55,Moneytalks,AC/DC
3154,3154,1991,56,World In My Eyes,Depeche Mode
3155,3155,1991,57,Knockin' Boots,Candyman
3156,3156,1991,58,No Matter What,George LaMond (Duet With Brenda K. Starr)
3157,3157,1991,59,So Close,Daryl Hall John Oates
3158,3158,1991,60,Shelter Me,Cinderella
3159,3159,1991,61,My Love Is A Fire,Donny Osmond
