,Unnamed: 0,year,rank,song,artist
4620,4620,2006,22,We Be Burnin',Sean Paul
4621,4621,2006,23,Hung Up,Madonna
4622,4622,2006,24,You're Beautiful,James Blunt
4623,4623,2006,25,So Sick,Ne-Yo
4624,4624,2006,26,Unpredictable,Jamie Foxx Featuring Ludacris
4625,4625,2006,27,Here We Go,Trina Featuring Kelly Rowland
4626,4626,2006,28,Luxurious,Gwen Stefani
4627,4627,2006,29,Beverly Hills,Weezer
4628,4628,2006,30,You And Me,Lifehouse
4629,4629,2006,31,Wake Me Up When September Ends,Green Day
4630,4630,2006,32,Feel Good Inc,Gorillaz
4631,4631,2006,33,"Jesus, Take The Wheel",Carrie Underwood
4632,4632,2006,34,Honky Tonk Badonkadonk,Trace Adkins
4633,4633,2006,35,Heard 'Em Say,Kanye West Featuring Adam Levine
4634,4634,2006,36,If It's Lovin' That You Want,Rihanna
4635,4635,2006,37,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes
4636,4636,2006,38,Fireman,Lil Wayne
4637,4637,2006,39,Kryptonite (I'm On It),Purple Ribbon All-Stars
4638,4638,2006,40,Unwritten,Natasha Bedingfield
4639,4639,2006,41,Turn It Up,Chamillionaire Featuring Lil' Flip
