,Unnamed: 0,year,rank,song,artist
4160,4160,2001,62,Just Another Day In Paradise,Phil Vassar
4161,4161,2001,63,Oklahoma,Billy Gilman
4162,4162,2001,64,Babylon,David Gray
4163,4163,2001,65,Where Are You Christmas?,Faith Hill
4164,4164,2001,66,Ashes By Now,Lee Ann Womack
4165,4165,2001,67,Still On Your Side,BBMak
4166,4166,2001,68,You Make Me Sick,P!nk
4167,4167,2001,69,www.memory,Alan Jackson
4168,4168,2001,70,Stan,Eminem Featuring Dido
4169,4169,2001,71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott
4170,4170,2001,72,Burn,Jo Dee Messina
4171,4171,2001,73,Stutter,Joe Featuring Mystikal
4172,4172,2001,74,Rollin',Limp Bizkit
4173,4173,2001,75,Butterfly,Crazy Town
4174,4174,2001,76,X,Xzibit
4175,4175,2001,77,There Is No Arizona,Jamie O'Neal
4176,4176,2001,78,Could It Be,Jaheim
4177,4177,2001,79,Can't Fight The Moonlight,LeAnn Rimes
4178,4178,2001,80,Thank You In Advance,Boyz II Men
4179,4179,2001,81,Wild Horses,Garth Brooks
