,Unnamed: 0,year,rank,song,artist
5400,5400,2014,2,Timber,Pitbull Featuring Ke$ha
5401,5401,2014,3,Counting Stars,OneRepublic
5402,5402,2014,4,Say Something,A Great Big World & Christina Aguilera
5403,5403,2014,5,Royals,Lorde
5404,5404,2014,6,Demons,Imagine Dragons
5405,5405,2014,7,Let Her Go,Passenger
5406,5406,2014,8,Wake Me Up!,Avicii
5407,5407,2014,9,Wrecking Ball,Miley Cyrus
5408,5408,2014,10,Story Of My Life,One Direction
5409,5409,2014,11,Roar,Katy Perry
5410,5410,2014,12,Drunk In Love,Beyonce Featuring Jay Z
5411,5411,2014,13,"Hold On, We're Going Home",Drake Featuring Majid Jordan
5412,5412,2014,14,Dark Horse,Katy Perry Featuring Juicy J
5413,5413,2014,15,Burn,Ellie Goulding
5414,5414,2014,16,Do What U Want,Lady Gaga Featuring R. Kelly
5415,5415,2014,17,Sweater Weather,The Neighbourhood
5416,5416,2014,18,Team,Lorde
5417,5417,2014,19,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis
5418,5418,2014,20,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
5419,5419,2014,21,Pompeii,Bastille
