,Unnamed: 0,year,rank,song,artist
5640,5640,2016,42,See You Again,Wiz Khalifa Featuring Charlie Puth
5641,5641,2016,43,Good For You,Selena Gomez Featuring A$AP Rocky
5642,5642,2016,44,Adventure Of A Lifetime,Coldplay
5643,5643,2016,45,Again,Fetty Wap
5644,5644,2016,46,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello
5645,5645,2016,47,Cake By The Ocean,DNCE
5646,5646,2016,48,Exchange,Bryson Tiller
5647,5647,2016,49,Cheerleader,OMI
5648,5648,2016,50,Drag Me Down,One Direction
5649,5649,2016,51,My House,Flo Rida
5650,5650,2016,52,Hit The Quan,iLoveMemphis
5651,5651,2016,53,Back Up,DeJ Loaf Featuring Big Sean
5652,5652,2016,54,WTF (Where They From),Missy Elliott Featuring Pharrell Williams
5653,5653,2016,55,When We Were Young,Adele
5654,5654,2016,56,Burning House,Emily Ann Roberts
5655,5655,2016,57,Down In The DM,Yo Gotti Featuring Nicki Minaj
5656,5656,2016,58,Stay A Little Longer,Brothers Osborne
5657,5657,2016,59,I'll Show You,Justin Bieber
5658,5658,2016,60,One Call Away,Charlie Puth
5659,5659,2016,61,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild
