,Unnamed: 0,year,rank,song,artist
1400,1400,1974,1,Time In A Bottle,Jim Croce
1401,1401,1974,2,The Joker,The Steve Miller Band
1402,1402,1974,3,Leave Me Alone (ruby Red Dress),Helen Reddy
1403,1403,1974,4,The Most Beautiful Girl,Charlie Rich
1404,1404,1974,5,Show And Tell,Al Wilson
1405,1405,1974,6,Smokin' In The Boy's Room,Brownsville Station
1406,1406,1974,7,Goodbye Yellow Brick Road,Elton John
1407,1407,1974,8,"Never, Never Gonna Give Ya Up",Barry White
1408,1408,1974,9,Living For The City,Stevie Wonder
1409,1409,1974,10,I've Got To Use My Imagination,Gladys Knight And The Pips
1410,1410,1974,11,Top Of The World,Carpenters
1411,1411,1974,12,Helen Wheels,Paul McCartney And Wings
1412,1412,1974,13,Let Me Be There,Olivia Newton-John
1413,1413,1974,14,Hello It's Me,Todd Rundgren
1414,1414,1974,15,The Way We Were,Barbra Streisand
1415,1415,1974,16,You're Sixteen,Ringo Starr
1416,1416,1974,17,Love's Theme,Love Unlimited Orchestra
1417,1417,1974,18,Until You Come Back To Me (That's What I'm Gonna Do),Aretha Franklin
1418,1418,1974,19,When I Fall In Love/Are You Lonesome Tonight,Donny Osmond
1419,1419,1974,20,Me And Baby Brother,War
