,Unnamed: 0,year,rank,song,artist
3040,3040,1990,42,Don't Make Me Over,Sybil
3041,3041,1990,43,Nothin' To Hide,Poco
3042,3042,1990,44,Here We Are,Gloria Estefan
3043,3043,1990,45,We Can't Go Wrong,The Cover Girls
3044,3044,1990,46,Fool For Your Loving,Whitesnake
3045,3045,1990,47,The Last Worthless Evening,Don Henley
3046,3046,1990,48,No More Lies,Michel'le
3047,3047,1990,49,Angelia,Richard Marx
3048,3048,1990,50,Me So Horny,The 2 Live Crew
3049,3049,1990,51,All Or Nothing,Milli Vanilli
3050,3050,1990,52,If You Leave Me Now,Jaya
3051,3051,1990,53,Price Of Love,Bad English
3052,3052,1990,54,Woman In Chains,Tears For Fears
3053,3053,1990,55,Leave A Light On,Belinda Carlisle
3054,3054,1990,56,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger)
3055,3055,1990,57,Poison,Alice Cooper
3056,3056,1990,58,Wait For You,Bonham
3057,3057,1990,59,Electric Boogie,Marcia Griffiths
3058,3058,1990,60,I Live By The Groove,Paul Carrack
3059,3059,1990,61,C'mon And Get My Love,D-Mob Introducing Cathy Dennis
