,Unnamed: 0,year,rank,song,artist
3180,3180,1991,82,Melt In Your Mouth,Candyman
3181,3181,1991,83,Use It Up And Wear It Out,Pat & Mick
3182,3182,1991,84,Can't Stop,After 7
3183,3183,1991,85,Here Comes The Hammer,M.C. Hammer
3184,3184,1991,86,Spend My Life,Slaughter
3185,3185,1991,87,Giving You The Benefit,Pebbles
3186,3186,1991,88,Crash (Have Some Fun),TKA Featuring Michelle Visage
3187,3187,1991,89,Signs,Tesla
3188,3188,1991,90,The Swalk,Notorious
3189,3189,1991,91,Remember My Name,House Of Lords
3190,3190,1991,92,The Obvious Child,Paul Simon
3191,3191,1991,93,I've Been Waiting For You,Guys Next Door
3192,3192,1991,94,Missunderstanding,Al B. Sure!
3193,3193,1991,95,Don't Hold Back Your Love,Daryl Hall John Oates
3194,3194,1991,96,Power Of Love,Deee-Lite
3195,3195,1991,97,I Found Love,The Party
3196,3196,1991,98,Lyin' To Myself,David Cassidy
3197,3197,1991,99,And So It Goes,Billy Joel
3198,3198,1991,100,Joey,Concrete Blonde
3199,3199,1992,1,Black Or White,Michael Jackson
