,Unnamed: 0,year,rank,song,artist
5660,5660,2016,62,Hands To Myself,Selena Gomez
5661,5661,2016,63,Gonna,Blake Shelton
5662,5662,2016,64,Back To Sleep,Chris Brown
5663,5663,2016,65,The Fix,Nelly Featuring Jeremih
5664,5664,2016,66,Gonna Know We Were Here,Jason Aldean
5665,5665,2016,67,Used To Love You,Gwen Stefani
5666,5666,2016,68,Do It Like Me,DLOW
5667,5667,2016,69,You Should Be Here,Cole Swindell
5668,5668,2016,70,Big Rings,Drake & Future
5669,5669,2016,71,I Got The Boy,Jana Kramer
5670,5670,2016,72,Climb Every Mountain,Jordan Smith
5671,5671,2016,73,I Love This Life,LOCASH
5672,5672,2016,74,Back To Back,Drake
5673,5673,2016,75,Lay It All On Me,Rudimental Featuring Ed Sheeran
5674,5674,2016,76,Top Of The World,Tim McGraw
5675,5675,2016,77,Stand By You,Rachel Platten
5676,5676,2016,78,Best Friend,Young Thug
5677,5677,2016,79,Irresistible,Fall Out Boy
5678,5678,2016,80,New Americana,Halsey
5679,5679,2016,81,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan
