,Unnamed: 0,year,rank,song,artist
5880,5880,2018,82,MIC Drop,BTS Featuring Desiigner
5881,5881,2018,83,Dubai Shit,Huncho Jack Featuring Offset
5882,5882,2018,84,My Dawg,Lil Baby
5883,5883,2018,85,Pick It Up,Famous Dex Featuring A$AP Rocky
5884,5884,2018,86,Written In The Sand,Old Dominion
5885,5885,2018,87,Huncho Jack,Huncho Jack
5886,5886,2018,88,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian"
5887,5887,2018,89,Five More Minutes,Scotty McCreery
5888,5888,2018,90,Motorcycle Patches,Huncho Jack
5889,5889,2018,91,Mayores,Becky G Featuring Bad Bunny
5890,5890,2018,92,Saint,Huncho Jack
5891,5891,2018,93,Walk On Water,Eminem Featuring Beyonce
5892,5892,2018,94,Stir Fry,Migos
5893,5893,2018,95,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha"
5894,5894,2018,96,F**k Love,XXXTENTACION Featuring Trippie Redd
5895,5895,2018,97,Legends,Kelsea Ballerini
5896,5896,2018,98,Too Much To Ask,Niall Horan
5897,5897,2018,99,Dusk Till Dawn,Zayn Featuring Sia
5898,5898,2018,100,Juice,Yo Gotti
5899,5899,2019,1,"Thank U, Next",Ariana Grande
