,Unnamed: 0,year,rank,song,artist
5500,5500,2015,2,Take Me To Church,Hozier
5501,5501,2015,3,Uptown Funk!,Mark Ronson Featuring Bruno Mars
5502,5502,2015,4,Thinking Out Loud,Ed Sheeran
5503,5503,2015,5,Lips Are Movin,Meghan Trainor
5504,5504,2015,6,I'm Not The Only One,Sam Smith
5505,5505,2015,7,Love Me Harder,Ariana Grande & The Weeknd
5506,5506,2015,8,Jealous,Nick Jonas
5507,5507,2015,9,Animals,Maroon 5
5508,5508,2015,10,All About That Bass,Meghan Trainor
5509,5509,2015,11,Shake It Off,Taylor Swift
5510,5510,2015,12,I Don't F**k With You,Big Sean Featuring E-40
5511,5511,2015,13,The Heart Wants What It Wants,Selena Gomez
5512,5512,2015,14,Wasted Love,Matt McAndrew
5513,5513,2015,15,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
5514,5514,2015,16,Habits (Stay High),Tove Lo
5515,5515,2015,17,Tuesday,I LOVE MAKONNEN Featuring Drake
5516,5516,2015,18,Waves,Mr. Probz
5517,5517,2015,19,Don't,Ed Sheeran
5518,5518,2015,20,Centuries,Fall Out Boy
5519,5519,2015,21,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence
