,Unnamed: 0,year,rank,song,artist
5840,5840,2018,42,The Christmas Song (Merry Christmas To You),Nat King Cole
5841,5841,2018,43,River,Eminem Featuring Ed Sheeran
5842,5842,2018,44,Silence,Marshmello Featuring Khalid
5843,5843,2018,45,Marry Me,Thomas Rhett
5844,5844,2018,46,A Holly Jolly Christmas,Burl Ives
5845,5845,2018,47,Unforgettable,French Montana Featuring Swae Lee
5846,5846,2018,48,What About Us,P!nk
5847,5847,2018,49,Lemon,N*E*R*D & Rihanna
5848,5848,2018,50,Candy Paint,Post Malone
5849,5849,2018,51,Roll In Peace,Kodak Black Featuring XXXTENTACION
5850,5850,2018,52,La Modelo,Ozuna x Cardi B
5851,5851,2018,53,Ric Flair Drip,Offset & Metro Boomin
5852,5852,2018,54,Lights Down Low,MAX Featuring gnash
5853,5853,2018,55,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt
5854,5854,2018,56,Like I Loved You,Brett Young
5855,5855,2018,57,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
5856,5856,2018,58,Greatest Love Story,LANCO
5857,5857,2018,59,Rubbin Off The Paint,YBN Nahmir
5858,5858,2018,60,Good Old Days,Macklemore Featuring Kesha
5859,5859,2018,61,...Ready For It?,Taylor Swift
