,Unnamed: 0,year,rank,song,artist
3460,3460,1994,62,Life (Everybody Needs Somebody To Love),Haddaway
3461,3461,1994,63,Yours,Shai
3462,3462,1994,64,Freakit,Das EFX
3463,3463,1994,65,Hopelessly,Rick Astley
3464,3464,1994,66,So Much In Love,All-4-One
3465,3465,1994,67,Everybody Hurts,R.E.M.
3466,3466,1994,68,The Sign,Ace Of Base
3467,3467,1994,69,Cannonball,The Breeders
3468,3468,1994,70,Fast As You,Dwight Yoakam
3469,3469,1994,71,Into Your Arms,The Lemonheads
3470,3470,1994,72,Let Me Ride,Dr. Dre
3471,3471,1994,73,Will You Be There (In The Morning),Heart
3472,3472,1994,74,Sentimental,Kenny G
3473,3473,1994,75,Looking For Mr. Do Right,Jade
3474,3474,1994,76,As Long As I Can Dream,Expose
3475,3475,1994,77,Give It Up,The Goodmen
3476,3476,1994,78,Method Man,Wu-Tang Clan
3477,3477,1994,79,Mary Jane's Last Dance,Tom Petty And The Heartbreakers
3478,3478,1994,80,Really Doe,Ice Cube
3479,3479,1994,81,I'm In The Mood,CeCe Peniston
