,Unnamed: 0,year,rank,song,artist
4120,4120,2001,22,Stronger,Britney Spears
4121,4121,2001,23,Danger (Been So Long),Mystikal Featuring Nivea
4122,4122,2001,24,What's Your Fantasy,Ludacris Featuring Shawnna
4123,4123,2001,25,So In Love With Two,Mikaila
4124,4124,2001,26,Don't Tell Me,Madonna
4125,4125,2001,27,Music,Madonna
4126,4126,2001,28,Beautiful Day,U2
4127,4127,2001,29,Shape Of My Heart,Backstreet Boys
4128,4128,2001,30,Between Me And You,Ja Rule Featuring Christina Milian
4129,4129,2001,31,My First Love,Avant Featuring KeKe Wyatt
4130,4130,2001,32,Crazy,K-Ci & JoJo
4131,4131,2001,33,Bow Wow (That's My Name),Lil Bow Wow
4132,4132,2001,34,Hemorrhage (In My Hands),Fuel
4133,4133,2001,35,Just Friends (Sunny),Musiq
4134,4134,2001,36,Don't Think I'm Not,Kandi
4135,4135,2001,37,South Side,Moby Featuring Gwen Stefani
4136,4136,2001,38,Bent,matchbox twenty
4137,4137,2001,39,Mamacita,Public Announcement
4138,4138,2001,40,My Next Thirty Years,Tim McGraw
4139,4139,2001,41,No More (Baby I'ma Do Right),3LW
