,Unnamed: 0,year,rank,song,artist
3100,3100,1991,2,Because I Love You (The Postman Song),Stevie B
3101,3101,1991,3,From A Distance,Bette Midler
3102,3102,1991,4,High Enough,Damn Yankees
3103,3103,1991,5,Tom's Diner,DNA Featuring Suzanne Vega
3104,3104,1991,6,Impulsive,Wilson Phillips
3105,3105,1991,7,Love Will Never Do (Without You),Janet Jackson
3106,3106,1991,8,Sensitivity,Ralph Tresvant
3107,3107,1991,9,The First Time,Surface
3108,3108,1991,10,I'm Your Baby Tonight,Whitney Houston
3109,3109,1991,11,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory
3110,3110,1991,12,Freedom,George Michael
3111,3111,1991,13,Miles Away,Winger
3112,3112,1991,14,Play That Funky Music,Vanilla Ice
3113,3113,1991,15,The Way You Do The Things You Do,UB40
3114,3114,1991,16,After The Rain,Nelson
3115,3115,1991,17,Something To Believe In,Poison
3116,3116,1991,18,"Miracle (From ""Young Guns II"")",Jon Bon Jovi
3117,3117,1991,19,Love Takes Time,Mariah Carey
3118,3118,1991,20,I'm Not In Love,Will To Power
3119,3119,1991,21,Just Another Dream,Cathy Dennis
