,Unnamed: 0,year,rank,song,artist
440,440,1964,41,For You,Rick Nelson
441,441,1964,42,"Baby, I Love You",The Ronettes
442,442,1964,43,Wonderful Summer,Robin Ward
443,443,1964,44,Hooka Tooka,Chubby Checker
444,444,1964,45,Tra La La La Suzy,Dean And Jean
445,445,1964,46,Baby Don't You Weep,Garnet Mimms & The Enchanters
446,446,1964,47,The Marvelous Toy,The Chad Mitchell Trio
447,447,1964,48,Girls Grow Up Faster Than Boys,The Cookies
448,448,1964,49,You Don't Own Me,Lesley Gore
449,449,1964,50,Walking The Dog,Rufus Thomas
450,450,1964,51,As Long As I Know He's Mine,The Marvelettes
451,451,1964,52,Bad Girl,Neil Sedaka
452,452,1964,53,Long Tall Texan,Murry Kellum
453,453,1964,54,She's A Fool,Lesley Gore
454,454,1964,55,I Can't Stop Talking About You,Steve & Eydie
455,455,1964,56,It's All In The Game,Cliff Richard
456,456,1964,57,Today's Teardrops,Rick Nelson
457,457,1964,58,"Um, Um, Um, Um, Um, Um",Major Lance
458,458,1964,59,Misery,The Dynamics
459,459,1964,60,What's Easy For Two Is So Hard For One,Mary Wells
