,Unnamed: 0,year,rank,song,artist
1700,1700,1977,1,Tonight's The Night (Gonna Be Alright),Rod Stewart
1701,1701,1977,2,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr."
1702,1702,1977,3,The Rubberband Man,The Spinners
1703,1703,1977,4,You Make Me Feel Like Dancing,Leo Sayer
1704,1704,1977,5,More Than A Feeling,Boston
1705,1705,1977,6,Sorry Seems To Be The Hardest Word,Elton John
1706,1706,1977,7,I Wish,Stevie Wonder
1707,1707,1977,8,Dazz,Brick
1708,1708,1977,9,Car Wash,Rose Royce
1709,1709,1977,10,After The Lovin',Engelbert Humperdinck
1710,1710,1977,11,Stand Tall,Burton Cummings
1711,1711,1977,12,Hot Line,The Sylvers
1712,1712,1977,13,I Never Cry,Alice Cooper
1713,1713,1977,14,Love Me,Yvonne Elliman
1714,1714,1977,15,Livin' Thing,Electric Light Orchestra
1715,1715,1977,16,Muskrat Love,Captain & Tennille
1716,1716,1977,17,Nadia's Theme (The Young And The Restless),Barry DeVorzon And Perry Botikin Jr.
1717,1717,1977,18,Nights Are Forever Without You,England Dan & John Ford Coley
1718,1718,1977,20,New Kid In Town,Eagles
1719,1719,1977,21,Enjoy Yourself,The Jacksons
