,Unnamed: 0,year,rank,song,artist
1740,1740,1977,42,What Can I Say,Boz Scaggs
1741,1741,1977,43,Free Bird,Lynyrd Skynyrd
1742,1742,1977,44,Flight '76,The Walter Murphy Band
1743,1743,1977,45,Hello Old Friend,Eric Clapton
1744,1744,1977,46,Someone To Lay Down Beside Me,Linda Ronstadt
1745,1745,1977,47,I Like To Do It,KC And The Sunshine Band
1746,1746,1977,48,Disco Duck (Part I),Rick Dees & His Cast Of Idiots
1747,1747,1977,49,It Keeps You Runnin',The Doobie Brothers
1748,1748,1977,50,Do It To My Mind,Johnny Bristol
1749,1749,1977,51,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand
1750,1750,1977,52,Fly Like An Eagle,Steve Miller
1751,1751,1977,53,Living Next Door To Alice,Smokie
1752,1752,1977,54,"9,999,999 Tears",Dickey Lee
1753,1753,1977,55,If Not You,Dr. Hook
1754,1754,1977,56,Yesterday's Hero,Bay City Rollers
1755,1755,1977,57,Just To Be Close To You,Commodores
1756,1756,1977,58,Don't Take Away The Music,Tavares
1757,1757,1977,59,Night Moves,Bob Seger & The Silver Bullet Band
1758,1758,1977,60,You've Got Me Runnin',Gene Cotton
1759,1759,1977,61,Baby Boy,Mary Kay Place As Loretta Haggers
