,Unnamed: 0,year,rank,song,artist
340,340,1963,41,Desafinado,Stan Getz/Charlie Byrd
341,341,1963,42,Remember Then,The Earls
342,342,1963,43,Let's Kiss And Make Up,Bobby Vinton
343,343,1963,44,Some Kinda Fun,Chris Montez
344,344,1963,45,Comin' Home Baby,Mel Torme
345,345,1963,46,You've Really Got A Hold On Me,The Miracles
346,346,1963,47,The Love Of A Boy,Timi Yuro
347,347,1963,48,My Coloring Book,Kitty Kallen
348,348,1963,49,Ten Little Indians,The Beach Boys
349,349,1963,50,The Push And Kick,Mark Valentino
350,350,1963,51,Coney Island Baby,The Excellents
351,351,1963,52,He's A Rebel,The Crystals
352,352,1963,53,Hey Paula,Paul and Paula
353,353,1963,54,Lovesick Blues,Frank Ifield
354,354,1963,55,That's Life (That's Tough),Gabriel And The Angels
355,355,1963,56,The Ballad Of Jed Clampett,Flatt & Scruggs
356,356,1963,57,My Wife Can't Cook,Lonnie Russ
357,357,1963,58,My Coloring Book,Sandy Stewart
358,358,1963,59,You Threw A Lucky Punch,Gene Chandler
359,359,1963,60,All Alone Am I,Brenda Lee
