,Unnamed: 0,year,rank,song,artist
1580,1580,1975,81,Back Home Again,John Denver
1581,1581,1975,82,Don't Cha Love It,The Miracles
1582,1582,1975,83,Midnight Sky (Part 1),The Isley Brothers
1583,1583,1975,84,To The Door Of The Sun (Alle Porte Del Sole),Al Martino
1584,1584,1975,85,Costafine Town,Splinter
1585,1585,1975,86,I Feel Sanctified,Commodores
1586,1586,1975,87,Gee Baby,Peter Shelley
1587,1587,1975,88,Rhyme Tyme People,Kool & The Gang
1588,1588,1975,89,Heartbreak Road,Bill Withers
1589,1589,1975,90,Don't Take Your Love,The Manhattans
1590,1590,1975,91,Words (are Impossible),Margie Joseph
1591,1591,1975,92,Love Don't You Go Through No Changes On Me,Sister Sledge
1592,1592,1975,93,I Wouldn't Treat A Dog (The Way You Treated Me),Bobby Bland
1593,1593,1975,94,"What A Man, My Man Is",Lynn Anderson
1594,1594,1975,95,Poetry Man,Phoebe Snow
1595,1595,1975,96,Let Me Start Tonite,Lamont Dozier
1596,1596,1975,97,Ms. Grace,The Tymes
1597,1597,1975,98,Lady Marmalade,Labelle
1598,1598,1975,99,Up In A Puff Of Smoke,Polly Brown
1599,1599,1975,100,Crazy Talk,Chilliwack
