,Unnamed: 0,year,rank,song,artist
660,660,1966,61,Hole In The Wall,The Packers
661,661,1966,62,Buckaroo,Buck Owens and The Buckaroos
662,662,1966,63,Broomstick Cowboy,Bobby Goldsboro
663,663,1966,64,Please Don't Fight It,"Dino, Desi & Billy"
664,664,1966,65,Michael,The C.O.D.'s
665,665,1966,66,Try Me,James Brown At The Organ
666,666,1966,67,Zorba The Greek,Herb Alpert & The Tijuana Brass
667,667,1966,68,All Or Nothing,Patti LaBelle And The Blue Belles
668,668,1966,69,Going To A Go-Go,The Miracles
669,669,1966,70,Don't Fight It,Wilson Pickett
670,670,1966,71,Tijuana Taxi,Herb Alpert & The Tijuana Brass
671,671,1966,72,Love Bug,Jack Jones
672,672,1966,73,A Time To Love-A Time To Cry (Petite Fleur),Lou Johnson
673,673,1966,74,My Love,Petula Clark
674,674,1966,75,Tell Me Why,Elvis Presley With The Jordanaires
675,675,1966,76,C.C. Rider,Bobby Powell
676,676,1966,77,Little Boy (In Grown Up Clothes),The 4 Seasons
677,677,1966,78,Uptight (Everything's Alright),Stevie Wonder
678,678,1966,79,Recovery,Fontella Bass
679,679,1966,80,Don't Mess With Bill,The Marvelettes
