,Unnamed: 0,year,rank,song,artist
4580,4580,2005,82,Hush,LL Cool J Featuring 7 Aurelius
4581,4581,2005,83,Take Me Home,Terror Squad
4582,4582,2005,84,Getting Away With Murder,Papa Roach
4583,4583,2005,85,In A Real Love,Phil Vassar
4584,4584,2005,86,Baby Girl,Sugarland
4585,4585,2005,87,Knuck If You Buck,Crime Mob Featuring Lil Scrappy
4586,4586,2005,88,What You Waiting For?,Gwen Stefani
4587,4587,2005,89,Nolia Clap,"Juvenile, Wacko & Skip"
4588,4588,2005,90,American Idiot,Green Day
4589,4589,2005,91,Gotta Go Solo,Patti LaBelle Featuring Ron Isley
4590,4590,2005,92,Dangerously In Love,Beyonce
4591,4591,2005,93,That's What It's All About,Brooks & Dunn
4592,4592,2005,94,Okay,Nivea Featuring Lil Jon & YoungBloodZ
4593,4593,2005,95,"I Smoke, I Drank",Body Head Bangerz Featuring YoungBloodz
4594,4594,2005,96,Perdidos,Monchy & Alexandra
4595,4595,2005,97,A Rose By Any Other Name,Teena Marie Featuring Gerald Levert
4596,4596,2005,98,Thugs Get Lonely Too,2Pac Featuring Nate Dogg
4597,4597,2005,99,You're My Everything,Anita Baker
4598,4598,2005,100,Real Big,Mannie Fresh
4599,4599,2006,1,Don't Forget About Us,Mariah Carey
