,Unnamed: 0,year,rank,song,artist
3240,3240,1992,42,Tender Kisses,Tracie Spencer
3241,3241,1992,43,Street Of Dreams,Nia Peeples
3242,3242,1992,44,Enter Sandman,Metallica
3243,3243,1992,45,In My Dreams,The Party
3244,3244,1992,46,The Unforgiven,Metallica
3245,3245,1992,47,Too Blind To See It,Kym Sims
3246,3246,1992,48,I Can't Make You Love Me,Bonnie Raitt
3247,3247,1992,49,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince
3248,3248,1992,50,I Wonder Why,Curtis Stigers
3249,3249,1992,51,Housecall,Shabba Ranks (Featuring Maxi Priest)
3250,3250,1992,52,Send Me An Angel,Scorpions
3251,3251,1992,53,Hearts Don't Think (They Feel),Natural Selection
3252,3252,1992,54,Ain't Gonna Hurt Nobody,Kid 'N Play
3253,3253,1992,55,Can't Truss It,Public Enemy
3254,3254,1992,56,Top Of The World,Van Halen
3255,3255,1992,57,Kiss You Back,Digital Underground
3256,3256,1992,58,I Wanna Be Your Girl,Icy Blu
3257,3257,1992,59,On A Sunday Afternoon,Lighter Shade Of Brown
3258,3258,1992,60,All She Wrote,Firehouse
3259,3259,1992,61,Shot Of Poison,Lita Ford
