,Unnamed: 0,year,rank,song,artist
4000,4000,2000,2,Back At One,Brian McKnight
4001,4001,2000,3,I Wanna Love You Forever,Jessica Simpson
4002,4002,2000,4,My Love Is Your Love,Whitney Houston
4003,4003,2000,5,I Knew I Loved You,Savage Garden
4004,4004,2000,6,I Need To Know,Marc Anthony
4005,4005,2000,7,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip"
4006,4006,2000,8,U Know What's Up,Donell Jones
4007,4007,2000,9,Bring It All To Me,Blaque
4008,4008,2000,10,Girl On TV,LFO
4009,4009,2000,11,What A Girl Wants,Christina Aguilera
4010,4010,2000,12,24/7,Kevon Edmonds
4011,4011,2000,13,Blue (Da Ba Dee),Eiffel 65
4012,4012,2000,14,Then The Morning Comes,Smash Mouth
4013,4013,2000,15,He Can't Love U,Jagged Edge
4014,4014,2000,16,Waiting For Tonight,Jennifer Lopez
4015,4015,2000,17,That's The Way It Is,Celine Dion
4016,4016,2000,18,The Christmas Song (Chestnuts Roasting On An Open Fire),Christina Aguilera
4017,4017,2000,19,Dancin',Guy
4018,4018,2000,20,Steal My Sunshine,Len
4019,4019,2000,21,Get It On Tonite,Montell Jordan
4020,4020,2000,22,Learn To Fly,Foo Fighters
4021,4021,2000,23,Big Deal,LeAnn Rimes
4022,4022,2000,24,Meet Virginia,Train
4023,4023,2000,25,Unpretty,TLC
4024,4024,2000,26,Breathe,Faith Hill
4025,4025,2000,27,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne
4026,4026,2000,28,"4, 5, 6",Sole Featuring JT Money & Kandi
4027,4027,2000,29,Stay The Night,IMx
4028,4028,2000,30,Don't Say You Love Me,M2M
4029,4029,2000,31,Where My Girls At?,702
4030,4030,2000,32,Mambo No. 5 (A Little Bit Of...),Lou Bega
4031,4031,2000,33,Hanginaround,Counting Crows
4032,4032,2000,34,Take A Picture,Filter
4033,4033,2000,35,Get Gone,Ideal
4034,4034,2000,36,Someday,Sugar Ray
4035,4035,2000,37,He Didn't Have To Be,Brad Paisley
4036,4036,2000,38,Got Your Money,Ol' Dirty Bastard Featuring Kelis
4037,4037,2000,39,Shake Your Bon-Bon,Ricky Martin
4038,4038,2000,40,If You Love Me,Mint Condition
4039,4039,2000,41,Black Balloon,Goo Goo Dolls
4040,4040,2000,42,Rhythm Divine,Enrique Iglesias
4041,4041,2000,43,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees
4042,4042,2000,44,Satisfy You,Puff Daddy Featuring R. Kelly
4043,4043,2000,45,Amazed,Lonestar
4044,4044,2000,46,What Do You Say,Reba
4045,4045,2000,47,You Can Do It,Ice Cube Featuring Mack 10 & Ms. Toi
4046,4046,2000,48,Cowboy Take Me Away,Dixie Chicks
4047,4047,2000,49,When I Said I Do,Clint Black
4048,4048,2000,50,My Best Friend,Tim McGraw
4049,4049,2000,51,Got To Get It,Sisqo Featuring Make It Hot
4050,4050,2000,52,All The Small Things,Blink-182
4051,4051,2000,53,This Gift,98 Degrees
4052,4052,2000,54,Auld Lang Syne,Kenny G
4053,4053,2000,55,Angels,Robbie Williams
4054,4054,2000,56,Say My Name,Destiny's Child
4055,4055,2000,57,Pop A Top,Alan Jackson
4056,4056,2000,58,Caught Out There,Kelis
4057,4057,2000,59,15 Minutes,Marc Nelson
4058,4058,2000,60,Heartbreaker,Mariah Carey Featuring Jay-Z
4059,4059,2000,61,Higher,Creed
4060,4060,2000,62,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne"
4061,4061,2000,63,Will 2K,Will Smith Featuring K-Ci
4062,4062,2000,64,Deep Inside,Mary J. Blige
4063,4063,2000,65,All Things Considered,Yankee Grey
4064,4064,2000,66,I Love You,Martina McBride
4065,4065,2000,67,Sexual (Li Da Di),Amber
4066,4066,2000,68,None Of Ur Friends Business,Ginuwine
4067,4067,2000,69,Deck The Halls,SHeDAISY
4068,4068,2000,70,Left & Right,D'Angelo Featuring Method Man And Redman
4069,4069,2000,71,Smile,Lonestar
4070,4070,2000,72,The Great Beyond,R.E.M.
4071,4071,2000,73,Bug A Boo,Destiny's Child
4072,4072,2000,74,Show Me The Meaning Of Being Lonely,Backstreet Boys
4073,4073,2000,75,We Can't Be Friends,Deborah Cox With R.L.
4074,4074,2000,76,(You Drive Me) Crazy,Britney Spears
4075,4075,2000,77,One Night Stand,J-Shin Featuring LaTocha Scott
4076,4076,2000,78,N 2 Gether Now,Limp Bizkit Featuring Method Man
4077,4077,2000,79,No More Rain (In This Cloud),Angie Stone
4078,4078,2000,80,Home To You,John Michael Montgomery
4079,4079,2000,81,The Chemicals Between Us,Bush
4080,4080,2000,82,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.
4081,4081,2000,83,Guerrilla Radio,Rage Against The Machine
4082,4082,2000,84,"Live, Laugh, Love",Clay Walker
4083,4083,2000,85,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim
4084,4084,2000,86,She Thinks My Tractor's Sexy,Kenny Chesney
4085,4085,2000,87,Larger Than Life,Backstreet Boys
4086,4086,2000,88,There She Goes,Sixpence None The Richer
4087,4087,2000,89,The Greatest Romance Ever Sold,Prince
4088,4088,2000,90,The Rockafeller Skank,Fatboy Slim
4089,4089,2000,91,Give You What You Want (Fa Sure),Chico DeBarge
4090,4090,2000,92,Music Of My Heart,'N Sync & Gloria Estefan
4091,4091,2000,93,A Country Boy Can Survive (Y2K Version),Chad Brock With Hank Williams Jr. & George Jones
4092,4092,2000,94,I Wanna Know,Joe
4093,4093,2000,95,Re-arranged,Limp Bizkit
4094,4094,2000,96,L.A. Song,Beth Hart
4095,4095,2000,97,Gotta Man,Eve
4096,4096,2000,98,The Quittin' Kind,Joe Diffie
4097,4097,2000,99,Steam,Ty Herndon
4098,4098,2000,100,NAStradamus,Nas
4099,4099,2001,1,Independent Women Part I,Destiny's Child
4100,4100,2001,2,He Loves U Not,Dream
4101,4101,2001,3,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent"
4102,4102,2001,4,Case Of The Ex (Whatcha Gonna Do),Mya
4103,4103,2001,5,With Arms Wide Open,Creed
4104,4104,2001,6,Ms. Jackson,OutKast
4105,4105,2001,7,The Way You Love Me,Faith Hill
4106,4106,2001,8,Dance With Me,Debelah Morgan
4107,4107,2001,9,If You're Gone,matchbox twenty
4108,4108,2001,10,Liquid Dreams,O-Town
4109,4109,2001,11,This I Promise You,'N Sync
4110,4110,2001,12,I Just Wanna Love U (Give It 2 Me),JAY-Z
4111,4111,2001,13,Again,Lenny Kravitz
4112,4112,2001,14,Love Don't Cost A Thing,Jennifer Lopez
4113,4113,2001,15,Kryptonite,3 Doors Down
4114,4114,2001,16,Most Girls,P!nk
4115,4115,2001,17,Gotta Tell You,Samantha Mumba
4116,4116,2001,18,I Wish,R. Kelly
4117,4117,2001,19,E.I.,Nelly
4118,4118,2001,20,Pinch Me,Barenaked Ladies
4119,4119,2001,21,Crazy For This Girl,Evan And Jaron
4120,4120,2001,22,Stronger,Britney Spears
4121,4121,2001,23,Danger (Been So Long),Mystikal Featuring Nivea
4122,4122,2001,24,What's Your Fantasy,Ludacris Featuring Shawnna
4123,4123,2001,25,So In Love With Two,Mikaila
4124,4124,2001,26,Don't Tell Me,Madonna
4125,4125,2001,27,Music,Madonna
4126,4126,2001,28,Beautiful Day,U2
4127,4127,2001,29,Shape Of My Heart,Backstreet Boys
4128,4128,2001,30,Between Me And You,Ja Rule Featuring Christina Milian
4129,4129,2001,31,My First Love,Avant Featuring KeKe Wyatt
4130,4130,2001,32,Crazy,K-Ci & JoJo
4131,4131,2001,33,Bow Wow (That's My Name),Lil Bow Wow
4132,4132,2001,34,Hemorrhage (In My Hands),Fuel
4133,4133,2001,35,Just Friends (Sunny),Musiq
4134,4134,2001,36,Don't Think I'm Not,Kandi
4135,4135,2001,37,South Side,Moby Featuring Gwen Stefani
4136,4136,2001,38,Bent,matchbox twenty
4137,4137,2001,39,Mamacita,Public Announcement
4138,4138,2001,40,My Next Thirty Years,Tim McGraw
4139,4139,2001,41,No More (Baby I'ma Do Right),3LW
4140,4140,2001,42,The Christmas Shoes,NewSong
4141,4141,2001,43,My Everything,98 Degrees
4142,4142,2001,44,Without You,Dixie Chicks
