,Unnamed: 0,year,rank,song,artist
6100,6100,2021,2,Rockin' Around The Christmas Tree,Brenda Lee
6101,6101,2021,3,Jingle Bell Rock,Bobby Helms
6102,6102,2021,4,A Holly Jolly Christmas,Burl Ives
6103,6103,2021,5,It's The Most Wonderful Time Of The Year,Andy Williams
6104,6104,2021,6,Feliz Navidad,Jose Feliciano
6105,6105,2021,7,Mood,24kGoldn Featuring iann dior
6106,6106,2021,8,"Let It Snow, Let It Snow, Let It Snow",Dean Martin
6107,6107,2021,9,Last Christmas,Wham!
6108,6108,2021,10,Run Rudolph Run,Chuck Berry
6109,6109,2021,11,The Christmas Song (Merry Christmas To You),Nat King Cole
6110,6110,2021,12,Underneath The Tree,Kelly Clarkson
6111,6111,2021,13,Sleigh Ride,The Ronettes
6112,6112,2021,14,Positions,Ariana Grande
6113,6113,2021,15,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra
6114,6114,2021,16,Rudolph The Red-Nosed Reindeer,Gene Autry
6115,6115,2021,17,Santa Tell Me,Ariana Grande
6116,6116,2021,18,Happy Holiday / The Holiday Season,Andy Williams
6117,6117,2021,19,Christmas (Baby Please Come Home),Darlene Love
6118,6118,2021,20,White Christmas,Bing Crosby
6119,6119,2021,21,Holy,Justin Bieber Featuring Chance The Rapper
