,Unnamed: 0,year,rank,song,artist
5160,5160,2011,62,Let Me Down Easy,Billy Currington
5161,5161,2011,63,Voices,Chris Young
5162,5162,2011,64,Lay It Down,Lloyd
5163,5163,2011,65,Why Wait,Rascal Flatts
5164,5164,2011,66,Maybe,Sick Puppies
5165,5165,2011,67,The Breath You Take,George Strait
5166,5166,2011,68,Only Prettier,Miranda Lambert
5167,5167,2011,69,Who Dat Girl,Flo Rida Featuring Akon
5168,5168,2011,70,Fire Flame,Birdman Featuring Lil Wayne
5169,5169,2011,71,Make A Movie,Twista Featuring Chris Brown
5170,5170,2011,72,Waiting For The End,Linkin Park
5171,5171,2011,73,Marry Me,Train
5172,5172,2011,74,Bass Down Low,Dev Featuring The Cataracs
5173,5173,2011,75,Fall For Your Type,Jamie Foxx Featuring Drake
5174,5174,2011,76,Anything Like Me,Brad Paisley
5175,5175,2011,77,Little Lion Man,Mumford & Sons
5176,5176,2011,78,Someone Else Calling You Baby,Luke Bryan
5177,5177,2011,79,Hello World,Lady Antebellum
5178,5178,2011,80,Higher,Taio Cruz Featuring Travie McCoy
5179,5179,2011,81,No BS,Chris Brown
