,Unnamed: 0,year,rank,song,artist
2980,2980,1989,82,Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince
2981,2981,1989,83,Girl You Know It's True,Milli Vanilli
2982,2982,1989,84,More Than You Know,Martika
2983,2983,1989,85,Forever Young,Rod Stewart
2984,2984,1989,86,Perfect,Fairground Attraction
2985,2985,1989,87,Killing Me Softly,Al B. Sure!
2986,2986,1989,88,Nobody's Perfect,Mike + The Mechanics
2987,2987,1989,89,Domino Dancing,Pet Shop Boys
2988,2988,1989,90,Don't Be Cruel,Bobby Brown
2989,2989,1989,91,The Great Commandment,Camouflage
2990,2990,1989,92,Roni,Bobby Brown
2991,2991,1989,93,"Boy, I've Been Told",SaFire
2992,2992,1989,94,Love Bites,Def Leppard
2993,2993,1989,95,Never Tear Us Apart,INXS
2994,2994,1989,96,Way Cool Jr.,Ratt
2995,2995,1989,97,I Wanna Be Loved,House Of Lords
2996,2996,1989,98,Dreamin',Vanessa Williams
2997,2997,1989,99,Till I Loved You,Barbra Streisand & Don Johnson
2998,2998,1989,100,Is It Love,J.J. Fad
2999,2999,1990,1,Another Day In Paradise,Phil Collins
