,Unnamed: 0,year,rank,song,artist
500,500,1965,1,I Feel Fine,The Beatles
501,501,1965,2,Come See About Me,The Supremes
502,502,1965,3,Mr. Lonely,Bobby Vinton
503,503,1965,4,She's A Woman,The Beatles
504,504,1965,5,Love Potion Number Nine,The Searchers
505,505,1965,6,Goin' Out Of My Head,Little Anthony And The Imperials
506,506,1965,7,She's Not There,The Zombies
507,507,1965,8,Amen,The Impressions
508,508,1965,9,The Jerk,The Larks
509,509,1965,10,The Wedding,Julie Rogers
510,510,1965,11,Ringo,Lorne Greene
511,511,1965,12,Downtown,Petula Clark
512,512,1965,13,Sha La La,Manfred Mann
513,513,1965,14,You've Lost That Lovin' Feelin',The Righteous Brothers
514,514,1965,15,Keep Searchin' (We'll Follow The Sun),Del Shannon
515,515,1965,16,"My Love, Forgive Me (Amore, Scusami)",Robert Goulet
516,516,1965,17,Any Way You Want It,The Dave Clark Five
517,517,1965,18,Willow Weep For Me,Chad & Jeremy
518,518,1965,19,How Sweet It Is To Be Loved By You,Marvin Gaye
519,519,1965,20,Time Is On My Side,The Rolling Stones
