,Unnamed: 0,year,rank,song,artist
3300,3300,1993,2,Rump Shaker,Wreckx-N-Effect
3301,3301,1993,3,If I Ever Fall In Love,Shai
3302,3302,1993,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men
3303,3303,1993,5,Rhythm Is A Dancer,Snap!
3304,3304,1993,6,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn
3305,3305,1993,7,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice
3306,3306,1993,8,Good Enough,Bobby Brown
3307,3307,1993,9,What About Your Friends,TLC
3308,3308,1993,10,Real Love,Mary J. Blige
3309,3309,1993,11,Deeper And Deeper,Madonna
3310,3310,1993,12,To Love Somebody,Michael Bolton
3311,3311,1993,13,How Do You Talk To An Angel,The Heights
3312,3312,1993,14,Love Is On The Way,Saigon Kick
3313,3313,1993,15,When She Cries,Restless Heart
3314,3314,1993,16,Flex,Mad Cobra
3315,3315,1993,17,Layla,Eric Clapton
3316,3316,1993,18,Little Miss Can't Be Wrong,Spin Doctors
3317,3317,1993,19,Do You Believe In Us,Jon Secada
3318,3318,1993,20,Faithful,Go West
3319,3319,1993,21,Back To The Hotel,N2Deep
