,Unnamed: 0,year,rank,song,artist
5240,5240,2012,42,Fly,Nicki Minaj Featuring Rihanna
5241,5241,2012,43,Paradise,Coldplay
5242,5242,2012,44,Rack City,Tyga
5243,5243,2012,45,Ours,Taylor Swift
5244,5244,2012,46,God Gave Me You,Blake Shelton
5245,5245,2012,47,Blackout,Breathe Carolina
5246,5246,2012,48,Lotus Flower Bomb,Wale Featuring Miguel
5247,5247,2012,49,Take Care,Drake Featuring Rihanna
5248,5248,2012,50,Easy,Rascal Flatts Featuring Natasha Bedingfield
5249,5249,2012,51,Drink In My Hand,Eric Church
5250,5250,2012,52,A Thousand Years,Christina Perri
5251,5251,2012,53,Keep Me In Mind,Zac Brown Band
5252,5252,2012,54,Tonight Is The Night,Outasight
5253,5253,2012,55,The Trouble With Girls,Scotty McCreery
5254,5254,2012,56,Let It Rain,David Nail Featuring Sarah Buxton
5255,5255,2012,57,Wild Ones,Flo Rida Featuring Sia
5256,5256,2012,58,All Your Life,The Band Perry
5257,5257,2012,59,We Owned The Night,Lady Antebellum
5258,5258,2012,60,You,Chris Young
5259,5259,2012,61,I Do,Young Jeezy Featuring Jay-Z & Andre 3000
