,Unnamed: 0,year,rank,song,artist
960,960,1969,61,Bluebirds Over The Mountain,The Beach Boys
961,961,1969,62,"Shame, Shame",Magic Lanterns
962,962,1969,63,Isn't It Lonely Together,O.C. Smith
963,963,1969,64,I Put A Spell On You,Creedence Clearwater Revival
964,964,1969,65,Ramblin' Gamblin' Man,Bob Seger System
965,965,1969,66,Does Anybody Know I'm Here,The Dells
966,966,1969,67,Just Ain't No Love,Barbara Acklin
967,967,1969,68,A Minute Of Your Time,Tom Jones
968,968,1969,69,American Boys,Petula Clark
969,969,1969,70,"Season Of The Witch, Pt. 1",Vanilla Fudge
970,970,1969,71,White Houses,Eric Burdon & The Animals
971,971,1969,72,You Got Soul,Johnny Nash
972,972,1969,73,Rainbow Ride,Andy Kim
973,973,1969,74,Condition Red,The Goodees
974,974,1969,75,Not On The Outside,The Moments
975,975,1969,76,Chitty Chitty Bang Bang,Paul Mauriat
976,976,1969,77,Electric Stories,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
977,977,1969,78,Feelin' So Good (S.k.o.o.b.y-D.o.o),The Archies
978,978,1969,79,This Magic Moment,Jay & The Americans
979,979,1969,80,Vance,Roger Miller
