,Unnamed: 0,year,rank,song,artist
3940,3940,1999,42,You're Beginning To Get To Me,Clay Walker
3941,3941,1999,43,The Power Of Good-Bye,Madonna
3942,3942,1999,44,Changes,2Pac
3943,3943,1999,45,There You Have It,BlackHawk
3944,3944,1999,46,Someone You Used To Know,Collin Raye
3945,3945,1999,47,Are You That Somebody?,Aaliyah
3946,3946,1999,48,Wrong Again,Martina McBride
3947,3947,1999,49,You're Easy On The Eyes,Terri Clark
3948,3948,1999,50,You Get What You Give,New Radicals
3949,3949,1999,51,Right On The Money,Alan Jackson
3950,3950,1999,52,Fly Away,Lenny Kravitz
3951,3951,1999,53,For You I Will,Aaron Tippin
3952,3952,1999,54,No Place That Far,Sara Evans
3953,3953,1999,55,"Spirit Of A Boy, Wisdom Of A Man",Randy Travis
3954,3954,1999,56,Come And Get With Me,Keith Sweat Featuring Snoop Dogg
3955,3955,1999,57,Pretty Fly (For A White Guy),The Offspring
3956,3956,1999,58,Believe,Cher
3957,3957,1999,59,Rosa Parks,OutKast
3958,3958,1999,60,Husbands And Wives,Brooks & Dunn
3959,3959,1999,61,For A Little While,Tim McGraw
