,Unnamed: 0,year,rank,song,artist
1300,1300,1973,1,You're So Vain,Carly Simon
1301,1301,1973,2,Clair,Gilbert O'Sullivan
1302,1302,1973,3,Me And Mrs. Jones,Billy Paul
1303,1303,1973,4,Superstition,Stevie Wonder
1304,1304,1973,5,Funny Face,Donna Fargo
1305,1305,1973,6,It Never Rains In Southern California,Albert Hammond
1306,1306,1973,7,Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers
1307,1307,1973,8,Your Mama Don't Dance,Kenny Loggins & Jim Messina
1308,1308,1973,9,Superfly,Curtis Mayfield
1309,1309,1973,10,You Ought To Be With Me,Al Green
1310,1310,1973,11,Keeper Of The Castle,Four Tops
1311,1311,1973,12,Living In The Past,Jethro Tull
1312,1312,1973,13,Crocodile Rock,Elton John
1313,1313,1973,14,I Am Woman,Helen Reddy
1314,1314,1973,15,Don't Let Me Be Lonely Tonight,James Taylor
1315,1315,1973,16,Something's Wrong With Me,Austin Roberts
1316,1316,1973,17,Walk On Water,Neil Diamond
1317,1317,1973,18,Sitting,Cat Stevens
1318,1318,1973,19,Why Can't We Live Together,Timmy Thomas
1319,1319,1973,20,Sweet Surrender,Bread
