,Unnamed: 0,year,rank,song,artist
5600,5600,2016,2,Sorry,Justin Bieber
5601,5601,2016,3,Hotline Bling,Drake
5602,5602,2016,4,Love Yourself,Justin Bieber
5603,5603,2016,5,What Do You Mean?,Justin Bieber
5604,5604,2016,6,Same Old Love,Selena Gomez
5605,5605,2016,7,The Hills,The Weeknd
5606,5606,2016,8,Here,Alessia Cara
5607,5607,2016,9,Stitches,Shawn Mendes
5608,5608,2016,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend
5609,5609,2016,11,679,Fetty Wap Featuring Remy Boyz
5610,5610,2016,12,In The Night,The Weeknd
5611,5611,2016,13,Jumpman,Drake & Future
5612,5612,2016,14,On My Mind,Ellie Goulding
5613,5613,2016,15,Can't Feel My Face,The Weeknd
5614,5614,2016,16,Antidote,Travis Scott
5615,5615,2016,17,Ex's & Oh's,Elle King
5616,5616,2016,18,All I Want For Christmas Is You,Mariah Carey
5617,5617,2016,19,Stressed Out,twenty one pilots
5618,5618,2016,20,Don't,Bryson Tiller
5619,5619,2016,21,Die A Happy Man,Thomas Rhett
