,Unnamed: 0,year,rank,song,artist
6020,6020,2020,22,Rudolph The Red-Nosed Reindeer,Gene Autry
6021,6021,2020,23,Bad Guy,Billie Eilish
6022,6022,2020,24,Happy Holiday / The Holiday Season,Andy Williams
6023,6023,2020,25,No Guidance,Chris Brown Featuring Drake
6024,6024,2020,26,Senorita,Shawn Mendes & Camila Cabello
6025,6025,2020,27,Bandit,Juice WRLD & YoungBoy Never Broke Again
6026,6026,2020,28,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra
6027,6027,2020,29,Christmas (Baby Please Come Home),Darlene Love
6028,6028,2020,30,Panini,Lil Nas X
6029,6029,2020,31,Underneath The Tree,Kelly Clarkson
6030,6030,2020,32,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry
6031,6031,2020,33,Hot,Young Thug Featuring Gunna
6032,6032,2020,34,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus
6033,6033,2020,35,Truth Hurts,Lizzo
6034,6034,2020,36,Run Rudolph Run,Chuck Berry
6035,6035,2020,37,(There's No Place Like) Home For The Holidays,Perry Como
6036,6036,2020,38,HIGHEST IN THE ROOM,Travis Scott
6037,6037,2020,39,Heartless,The Weeknd
6038,6038,2020,40,Blue Christmas,Elvis Presley
6039,6039,2020,41,Everything I Wanted,Billie Eilish
