,Unnamed: 0,year,rank,song,artist
920,920,1969,21,Papa's Got A Brand New Bag,Otis Redding
921,921,1969,22,Both Sides Now,Judy Collins
922,922,1969,23,Hey Jude,The Beatles
923,923,1969,24,Magic Carpet Ride,Steppenwolf
924,924,1969,25,This Is My Country,The Impressions
925,925,1969,26,If I Can Dream,Elvis Presley
926,926,1969,27,Everyday People,Sly & The Family Stone
927,927,1969,28,Hey Jude,Wilson Pickett
928,928,1969,29,Can I Change My Mind,Tyrone Davis
929,929,1969,30,Scarborough Fair,Sergio Mendes & Brasil '66
930,930,1969,31,My Song,Aretha Franklin
931,931,1969,32,A Ray Of Hope,The Rascals
932,932,1969,33,Stand By Your Man,Tammy Wynette
933,933,1969,34,Hang 'Em High,Booker T. & The MG's
934,934,1969,35,There's Gonna Be A Showdown,Archie Bell & The Drells
935,935,1969,36,Chewy Chewy,Ohio Express
936,936,1969,37,Touch Me,The Doors
937,937,1969,38,Worst That Could Happen,Brooklyn Bridge
938,938,1969,39,Baby Let's Wait,The Royal Guardsmen
939,939,1969,40,I Started A Joke,Bee Gees
