,Unnamed: 0,year,rank,song,artist
4340,4340,2003,42,Wanksta,50 Cent
4341,4341,2003,43,Paradise,LL Cool J Featuring Amerie
4342,4342,2003,44,Disease,matchbox twenty
4343,4343,2003,45,Something,Lasgo
4344,4344,2003,46,Die Another Day,Madonna
4345,4345,2003,47,Like I Love You,Justin Timberlake
4346,4346,2003,48,All My Life,Foo Fighters
4347,4347,2003,49,Fall Into Me,Emerson Drive
4348,4348,2003,50,Make It Clap,Busta Rhymes Featuring Spliff Star
4349,4349,2003,51,Talkin' To Me,Amerie
4350,4350,2003,52,Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris"
4351,4351,2003,53,Always,Saliva
4352,4352,2003,54,The Baby,Blake Shelton
4353,4353,2003,55,I Just Wanna Be Mad,Terri Clark
4354,4354,2003,56,The Red,Chevelle
4355,4355,2003,57,You Know You're Right,Nirvana
4356,4356,2003,58,React,Erick Sermon Featuring Redman
4357,4357,2003,59,I Care 4 U,Aaliyah
4358,4358,2003,60,A Lot Of Things Different,Kenny Chesney
4359,4359,2003,61,Stole,Kelly Rowland
