,Unnamed: 0,year,rank,song,artist
1200,1200,1972,1,Brand New Key,Melanie
1201,1201,1972,2,American Pie (Parts I & II),Don McLean
1202,1202,1972,3,Family Affair,Sly & The Family Stone
1203,1203,1972,4,An Old Fashioned Love Song,Three Dog Night
1204,1204,1972,5,Got To Be There,Michael Jackson
1205,1205,1972,6,Have You Seen Her,The Chi-lites
1206,1206,1972,7,Scorpio,Dennis Coffey & The Detroit Guitar Band
1207,1207,1972,8,Sunshine,Jonathan Edwards
1208,1208,1972,9,Cherish,David Cassidy
1209,1209,1972,10,Hey Girl/I Knew You When,Donny Osmond
1210,1210,1972,11,All I Ever Need Is You,Sonny & Cher
1211,1211,1972,12,I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers
1212,1212,1972,13,You Are Everything,The Stylistics
1213,1213,1972,14,Let's Stay Together,Al Green
1214,1214,1972,15,Respect Yourself,The Staple Singers
1215,1215,1972,16,I'd Like To Teach The World To Sing (In Perfect Harmony),The Hillside Singers
1216,1216,1972,17,Day After Day,Badfinger
1217,1217,1972,18,Drowning In The Sea Of Love,Joe Simon
1218,1218,1972,19,Clean Up Woman,Betty Wright
1219,1219,1972,20,One Monkey Don't Stop No Show Part I,The Honey Cone
