,Unnamed: 0,year,rank,song,artist
5220,5220,2012,22,You Da One,Rihanna
5221,5221,2012,23,Not Over You,Gavin DeGraw
5222,5222,2012,24,Make Me Proud,Drake Featuring Nicki Minaj
5223,5223,2012,25,Domino,Jessie J
5224,5224,2012,26,I Don't Want This Night To End,Luke Bryan
5225,5225,2012,27,Love You Like A Love Song,Selena Gomez & The Scene
5226,5226,2012,28,Super Bass,Nicki Minaj
5227,5227,2012,29,I Like It Like That,Hot Chelle Rae Featuring New Boyz
5228,5228,2012,30,Safe & Sound,Taylor Swift Featuring The Civil Wars
5229,5229,2012,31,You Make Me Feel...,Cobra Starship Featuring Sabi
5230,5230,2012,32,Mr. Know It All,Kelly Clarkson
5231,5231,2012,33,International Love,Pitbull Featuring Chris Brown
5232,5232,2012,34,It Girl,Jason Derulo
5233,5233,2012,35,Rolling In The Deep,Adele
5234,5234,2012,36,She Will,Lil Wayne Featuring Drake
5235,5235,2012,37,Just A Kiss,Lady Antebellum
5236,5236,2012,38,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
5237,5237,2012,39,Marry The Night,Lady Gaga
5238,5238,2012,40,Tattoos On This Town,Jason Aldean
5239,5239,2012,41,Strange Clouds,B.o.B Featuring Lil Wayne
