,Unnamed: 0,year,rank,song,artist
1260,1260,1972,61,Devil You,Stampeders
1261,1261,1972,62,Daisy Mae,"Hamilton, Joe Frank & Reynolds"
1262,1262,1972,63,No Sad Song,Helen Reddy
1263,1263,1972,64,Everybody Knows About My Good Thing Pt. 1,Little Johnny Taylor
1264,1264,1972,65,Take It Slow (Out In The Country),Lighthouse
1265,1265,1972,66,Fire And Water,Wilson Pickett
1266,1266,1972,67,Don't Say You Don't Remember,Beverly Bremers
1267,1267,1972,68,Without You,Nilsson
1268,1268,1972,69,Truckin',Grateful Dead
1269,1269,1972,70,Turn Your Radio On,Ray Stevens
1270,1270,1972,71,Lay Lady Lay,The Isley Brothers
1271,1271,1972,72,After All This Time,Merry Clayton
1272,1272,1972,73,Superstar/Bless The Beasts And Children,Carpenters
1273,1273,1972,74,Way Back Home,Jr. Walker & The All Stars
1274,1274,1972,75,Tightrope Ride,The Doors
1275,1275,1972,76,Show Me How,The Emotions
1276,1276,1972,77,The Harder I Try (The Bluer I Get),Free Movement
1277,1277,1972,78,Love Potion Number Nine,The Coasters
1278,1278,1972,79,Keep On Keeping On,N.F. Porter
1279,1279,1972,80,What Am I Living For,Ray Charles
