,Unnamed: 0,year,rank,song,artist
1600,1600,1976,1,Saturday Night,Bay City Rollers
1601,1601,1976,2,I Write The Songs,Barry Manilow
1602,1602,1976,3,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross
1603,1603,1976,4,Love Rollercoaster,Ohio Players
1604,1604,1976,5,Let's Do It Again,The Staple Singers
1605,1605,1976,6,Convoy,C.W. McCall
1606,1606,1976,7,Fox On The Run,Sweet
1607,1607,1976,8,That's The Way (I Like It),KC And The Sunshine Band
1608,1608,1976,9,I Love Music (Part 1),The O'Jays
1609,1609,1976,10,"Fly, Robin, Fly",Silver Convention
1610,1610,1976,11,Love To Love You Baby,Donna Summer
1611,1611,1976,12,Times Of Your Life,Paul Anka
1612,1612,1976,13,Walk Away From Love,David Ruffin
1613,1613,1976,14,Country Boy (You Got Your Feet In L.A.),Glen Campbell
1614,1614,1976,15,Sing A Song,"Earth, Wind & Fire"
1615,1615,1976,16,You Sexy Thing,Hot Chocolate
1616,1616,1976,17,Rock And Roll All Nite (live),KISS
1617,1617,1976,18,Fly Away,John Denver
1618,1618,1976,19,Sky High,Jigsaw
1619,1619,1976,20,Evil Woman,Electric Light Orchestra
