,Unnamed: 0,year,rank,song,artist
5440,5440,2014,42,Safe And Sound,Capital Cities
5441,5441,2014,43,Drunk Last Night,Eli Young Band
5442,5442,2014,44,Best Day Of My Life,American Authors
5443,5443,2014,45,The Christmas Song (Merry Christmas To You),Nat King Cole
5444,5444,2014,46,Wasting All These Tears,Cassadee Pope
5445,5445,2014,47,Carolina,Parmalee
5446,5446,2014,48,Who You Love,John Mayer Featuring Katy Perry
5447,5447,2014,49,Replay,Zendaya
5448,5448,2014,50,Rockin' Around The Christmas Tree,Brenda Lee
5449,5449,2014,51,I Have Nothing,Tessanne Chin
5450,5450,2014,52,Sweet Annie,Zac Brown Band
5451,5451,2014,53,Chillin' It,Cole Swindell
5452,5452,2014,54,Let It Go,Idina Menzel
5453,5453,2014,55,All Of Me,John Legend
5454,5454,2014,56,That's My Kind Of Night,Luke Bryan
5455,5455,2014,57,When She Says Baby,Jason Aldean
5456,5456,2014,58,Bottoms Up,Brantley Gilbert
5457,5457,2014,59,Animals,Martin Garrix
5458,5458,2014,60,HeadBand,B.o.B Featuring 2 Chainz
5459,5459,2014,61,Let It Go,Demi Lovato
