,Unnamed: 0,year,rank,song,artist
3320,3320,1993,22,Walking On Broken Glass,Annie Lennox
3321,3321,1993,23,7,Prince And The New Power Generation
3322,3322,1993,24,The Last Song,Elton John
3323,3323,1993,25,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle
3324,3324,1993,26,Here We Go Again!,Portrait
3325,3325,1993,27,Would I Lie To You?,Charles & Eddie
3326,3326,1993,28,Where You Goin' Now,Damn Yankees
3327,3327,1993,29,Never A Time,Genesis
3328,3328,1993,30,Drive,R.E.M.
3329,3329,1993,31,"Give It Up, Turn It Loose",En Vogue
3330,3330,1993,32,"End Of The Road (From ""Boomerang"")",Boyz II Men
3331,3331,1993,33,Jump Around,House Of Pain
3332,3332,1993,34,Walk On The Ocean,Toad The Wet Sprocket
3333,3333,1993,35,I Got A Thang 4 Ya!,Lo-Key?
3334,3334,1993,36,Sometimes Love Just Ain't Enough,Patty Smyth
3335,3335,1993,37,Gangsta,Bell Biv DeVoe
3336,3336,1993,38,Who's Gonna Ride Your Wild Horses,U2
3337,3337,1993,39,Slow And Sexy,Shabba Ranks (Featuring Johnny Gill)
3338,3338,1993,40,I Wish The Phone Would Ring,Expose
3339,3339,1993,41,Mr. Wendal,Arrested Development
