,Unnamed: 0,year,rank,song,artist
5140,5140,2011,42,Pretty Girl Rock,Keri Hilson
5141,5141,2011,43,My Kinda Party,Jason Aldean
5142,5142,2011,44,Love The Way You Lie,Eminem Featuring Rihanna
5143,5143,2011,45,Kush,Dr. Dre Featuring Snoop Dogg & Akon
5144,5144,2011,46,Jar Of Hearts,Christina Perri
5145,5145,2011,47,Stuck Like Glue,Sugarland
5146,5146,2011,48,Love Like Woe,The Ready Set
5147,5147,2011,49,Can't Be Friends,Trey Songz
5148,5148,2011,50,Memories,David Guetta Featuring Kid Cudi
5149,5149,2011,51,Who Are You When I'm Not Looking,Blake Shelton
5150,5150,2011,52,Mine,Taylor Swift
5151,5151,2011,53,Down On Me,Jeremih Featuring 50 Cent
5152,5152,2011,54,As She's Walking Away,Zac Brown Band Featuring Alan Jackson
5153,5153,2011,55,Rhythm of Love,Plain White T's
5154,5154,2011,56,Dog Days Are Over,Florence + The Machine
5155,5155,2011,57,We No Speak Americano,Yolanda Be Cool & Dcup
5156,5156,2011,58,Mama's Song,Carrie Underwood
5157,5157,2011,59,Turn On The Radio,Reba
5158,5158,2011,60,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson
5159,5159,2011,61,Put You In A Song,Keith Urban
