,Unnamed: 0,year,rank,song,artist
1120,1120,1971,21,Lonely Days,Bee Gees
1121,1121,1971,22,He Ain't Heavy...He's My Brother,Neil Diamond
1122,1122,1971,23,If I Were Your Woman,Gladys Knight And The Pips
1123,1123,1971,24,Immigrant Song,Led Zeppelin
1124,1124,1971,25,Your Song,Elton John
1125,1125,1971,26,Be My Baby,Andy Kim
1126,1126,1971,27,Love The One You're With,Stephen Stills
1127,1127,1971,28,We've Only Just Begun,Carpenters
1128,1128,1971,29,I'll Be There,Jackson 5
1129,1129,1971,30,Can't Stop Loving You,Tom Jones
1130,1130,1971,31,Games,Redeye
1131,1131,1971,32,We Gotta Get You A Woman,Runt
1132,1132,1971,33,Stop The War Now,Edwin Starr
1133,1133,1971,34,(Don't Worry) If There's A Hell Below We're All Going To Go,Curtis Mayfield
1134,1134,1971,35,I Really Don't Want To Know/There Goes My Everything,Elvis Presley
1135,1135,1971,36,Born To Wander,Rare Earth
1136,1136,1971,37,I'm Not My Brothers Keeper,The Flaming Ember
1137,1137,1971,38,Do It,Neil Diamond
1138,1138,1971,39,After Midnight,Eric Clapton
1139,1139,1971,40,Mr. Bojangles,Nitty Gritty Dirt Band
