,Unnamed: 0,year,rank,song,artist
4180,4180,2001,82,But For The Grace Of God,Keith Urban
4181,4181,2001,83,The Little Girl,John Michael Montgomery
4182,4182,2001,84,Meanwhile Back At The Ranch,The Clark Family Experience
4183,4183,2001,85,You Shouldn't Kiss Me Like This,Toby Keith
4184,4184,2001,86,Liar,Profyle
4185,4185,2001,87,This Everyday Love,Rascal Flatts
4186,4186,2001,88,Oh No,Mos Def & Pharoahe Monch Featuring Nate Dogg
4187,4187,2001,89,Open My Heart,Yolanda Adams
4188,4188,2001,90,You Should've Told Me,Kelly Price
4189,4189,2001,91,Original Prankster,The Offspring
4190,4190,2001,92,Girls Dem Sugar,Beenie Man Featuring Mya
4191,4191,2001,93,Bouncing Off The Ceiling (Upside Down),A*Teens
4192,4192,2001,94,My Baby You,Marc Anthony
4193,4193,2001,95,Lady (Hear Me Tonight),Modjo
4194,4194,2001,96,A Little Gasoline,Terri Clark
4195,4195,2001,97,Cha-Cha Slide,Mr. C The Slide Man
4196,4196,2001,98,I Know,Sunday
4197,4197,2001,99,Kiss This,Aaron Tippin
4198,4198,2001,100,All Good?,De La Soul Featuring Chaka Khan
4199,4199,2002,1,How You Remind Me,Nickelback
