,Unnamed: 0,year,rank,song,artist
6040,6040,2020,42,White Christmas,Bing Crosby
6041,6041,2020,43,Jingle Bells,Frank Sinatra
6042,6042,2020,44,Like It's Christmas,Jonas Brothers
6043,6043,2020,45,Baby It's Cold Outside,Dean Martin
6044,6044,2020,46,Trampoline,SHAED
6045,6045,2020,47,Woah,Lil Baby
6046,6046,2020,48,Futsal Shuffle 2020,Lil Uzi Vert
6047,6047,2020,49,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft
6048,6048,2020,50,Ran$om,Lil Tecca
6049,6049,2020,51,Falling,Trevor Daniel
6050,6050,2020,52,Don't Start Now,Dua Lipa
6051,6051,2020,53,Adore You,Harry Styles
6052,6052,2020,54,One Man Band,Old Dominion
6053,6053,2020,55,Hot Girl Bummer,blackbear
6054,6054,2020,56,Suicidal,YNW Melly & Juice WRLD
6055,6055,2020,57,Lover,Taylor Swift
6056,6056,2020,58,On Chill,Wale Featuring Jeremih
6057,6057,2020,59,Even Though I'm Leaving,Luke Combs
6058,6058,2020,60,No Idea,Don Toliver
6059,6059,2020,61,Graveyard,Halsey
