,Unnamed: 0,year,rank,song,artist
880,880,1968,81,A Working Man's Prayer,Arthur Prysock
881,881,1968,82,No Sad Songs,Joe Simon
882,882,1968,83,Zabadak,"Dave Dee, Dozy, Beaky, Mick And Tich"
883,883,1968,84,We're A Winner,The Impressions
884,884,1968,85,Money,The Lovin' Spoonful
885,885,1968,86,Sunday Mornin',Spanky And Our Gang
886,886,1968,87,In Another Land,Bill Wyman
887,887,1968,88,Something's Missing,5 Stairsteps and Cubie
888,888,1968,89,Cross My Heart,Billy Stewart
889,889,1968,90,Mission-Impossible,Lalo Schifrin
890,890,1968,91,United (Part 1),The Music Makers
891,891,1968,92,Mellow Moonlight,Leon Haywood
892,892,1968,93,A Little Rain Must Fall,The Epic Splendor
893,893,1968,94,"Oh, How It Hurts",Barbara Mason
894,894,1968,95,"Up Tight, Good Man",Laura Lee
895,895,1968,96,I Call It Love,The Manhattans
896,896,1968,97,A Man Needs A Woman,James Carr
897,897,1968,98,New Orleans,Neil Diamond
898,898,1968,99,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra
899,899,1968,100,Born Free,The Hesitations
