,Unnamed: 0,year,rank,song,artist
5920,5920,2019,22,Breathin,Ariana Grande
5921,5921,2019,23,Better Now,Post Malone
5922,5922,2019,24,Youngblood,5 Seconds Of Summer
5923,5923,2019,25,Last Christmas,Wham!
5924,5924,2019,26,Sleigh Ride,The Ronettes
5925,5925,2019,27,Lucid Dreams,Juice WRLD
5926,5926,2019,28,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry
5927,5927,2019,29,Feliz Navidad,Jose Feliciano
5928,5928,2019,30,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B"
5929,5929,2019,31,MIA,Bad Bunny Featuring Drake
5930,5930,2019,32,(There's No Place Like) Home For The Holidays,Perry Como
5931,5931,2019,33,Leave Me Alone,Flipp Dinero
5932,5932,2019,34,White Christmas,Bing Crosby
5933,5933,2019,35,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra
5934,5934,2019,36,Going Bad,Meek Mill Featuring Drake
5935,5935,2019,37,A Lot,21 Savage
5936,5936,2019,38,Trip,Ella Mai
5937,5937,2019,39,I Like It,"Cardi B, Bad Bunny & J Balvin"
5938,5938,2019,40,Blue Christmas,Elvis Presley
5939,5939,2019,41,Speechless,Dan + Shay
