,Unnamed: 0,year,rank,song,artist
620,620,1966,21,You Didn't Have To Be So Nice,The Lovin' Spoonful
621,621,1966,22,No Matter What Shape (Your Stomach's In),The T-Bones
622,622,1966,23,It's My Life,The Animals
623,623,1966,24,The Duck,Jackie Lee
624,624,1966,25,Spanish Eyes,Al Martino
625,625,1966,26,Sunday And Me,Jay & The Americans
626,626,1966,27,A Must To Avoid,Herman's Hermits
627,627,1966,28,Just Like Me,Paul Revere & The Raiders Featuring Mark Lindsay
628,628,1966,29,Satin Pillows,Bobby Vinton
629,629,1966,30,I Hear A Symphony,The Supremes
630,630,1966,31,Taste Of Honey,Herb Alpert & The Tijuana Brass
631,631,1966,32,I Will,Dean Martin
632,632,1966,33,Attack,The Toys
633,633,1966,34,A Sweet Woman Like You,Joe Tex
634,634,1966,35,I'm A Man,The Yardbirds
635,635,1966,36,Thunderball,Tom Jones
636,636,1966,37,You've Been Cheatin',The Impressions
637,637,1966,38,Let's Get Together,We Five
638,638,1966,39,Harlem Nocturne,The Viscounts
639,639,1966,40,Lies,The Knickerbockers
