,Unnamed: 0,year,rank,song,artist
1380,1380,1973,81,Silly Wasn't I,Valerie Simpson
1381,1381,1973,82,One Last Time,Glen Campbell
1382,1382,1973,83,Danny's Song,Anne Murray
1383,1383,1973,84,You Can Do Magic,Limmie & Family Cookin'
1384,1384,1973,85,"Oh No, Not My Baby",Merry Clayton
1385,1385,1973,86,I Never Said Goodbye,Engelbert Humperdinck
1386,1386,1973,87,I'm Sorry,Joey Heatherton
1387,1387,1973,88,Didn't We,Barbra Streisand
1388,1388,1973,89,Boogie Woogie Man,Paul Davis
1389,1389,1973,90,Fever/My Crew,Rita Coolidge
1390,1390,1973,91,Jesus Was A Capricorn,Kris Kristofferson
1391,1391,1973,92,Happy,Bobby Darin
1392,1392,1973,93,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier
1393,1393,1973,94,But I Do,Bobby Vinton
1394,1394,1973,95,Choo Choo Mama,Ten Years After
1395,1395,1973,96,The Red Back Spider,Brownsville Station
1396,1396,1973,97,She's Got To Be A Saint,Ray Price
1397,1397,1973,98,Soul Song,Joe Stampley
1398,1398,1973,99,On And Off (Part 1),Anacostia
1399,1399,1973,100,Slow Motion (Part 1),Johnny Williams
