,Unnamed: 0,year,rank,song,artist
3160,3160,1991,62,Show Me The Way,Styx
3161,3161,1991,63,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe
3162,3162,1991,64,I Wanna Get With U,Guy
3163,3163,1991,65,Give It To Me Good,Trixter
3164,3164,1991,66,Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare
3165,3165,1991,67,It Never Rains (In Southern California),Tony Toni Tone
3166,3166,1991,68,Round And Round,Tevin Campbell
3167,3167,1991,69,House Full Of Reasons,Jude Cole
3168,3168,1991,70,One More Try,Timmy T.
3169,3169,1991,71,Close To You,Maxi Priest
3170,3170,1991,72,Hard To Handle,The Black Crowes
3171,3171,1991,73,Just A Little Bit Longer,Maxi Priest
3172,3172,1991,74,Get Here,Oleta Adams
3173,3173,1991,75,Deeper Shade Of Soul,Urban Dance Squad
3174,3174,1991,76,I Don't Have The Heart,James Ingram
3175,3175,1991,77,This Is Ponderous,2nu
3176,3176,1991,78,Hippychick,Soho
3177,3177,1991,79,This House,Tracie Spencer
3178,3178,1991,80,Cherry Pie,Warrant
3179,3179,1991,81,Think,Information Society
