,Unnamed: 0,year,rank,song,artist
3420,3420,1994,22,The Power Of Love,Celine Dion
3421,3421,1994,23,"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff
3422,3422,1994,24,What Is Love,Haddaway
3423,3423,1994,25,Hey Mr. D.J.,Zhane
3424,3424,1994,26,Come Baby Come,K7
3425,3425,1994,27,Sex Me (Parts I & II),R. Kelly
3426,3426,1994,28,U.N.I.T.Y.,Queen Latifah
3427,3427,1994,29,Dreams,Gabrielle
3428,3428,1994,30,Dreamlover,Mariah Carey
3429,3429,1994,31,"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five
3430,3430,1994,32,All About Soul,Billy Joel
3431,3431,1994,33,Time And Chance,Color Me Badd
3432,3432,1994,34,Cryin',Aerosmith
3433,3433,1994,35,Jessie,Joshua Kadison
3434,3434,1994,36,Amazing,Aerosmith
3435,3435,1994,37,(I Know I Got) Skillz,Shaquille O'Neal
3436,3436,1994,38,Anniversary,Tony Toni Tone
3437,3437,1994,39,Found Out About You,Gin Blossoms
3438,3438,1994,40,The River Of Dreams,Billy Joel
3439,3439,1994,41,Sweat (A La La La La Long),Inner Circle
